id,time,proj_id,proj_name,st-addr,contractor,lat,lon,yes_vote,no_vote,approval_rate,comment
265,2018-04-17 0:00:00,W-85-764-2013,"Blue Deer, red",78907 Westport Parkway,Johnson Inc,5.5615409,-75.6091696,4590,7424,0.38,Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus. Phasellus in felis.
266,2018-09-24 0:00:00,R-03-647-2884,Orange Galapagos tortoise,8873 Schurz Crossing,Kerluke Inc,-5.6353028,-35.4210417,8679,4047,0.68,Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
267,2018-10-11 0:00:00,J-35-475-5142,Maroon Toddy cat,389 Loftsgordon Plaza,Herzog-Legros,30.4302577,61.8321457,1664,349,0.83,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh.
268,2018-05-24 0:00:00,F-08-922-1099,"Blue Turtle, long-necked",4425 Red Cloud Drive,Schneider-Wuckert,35.897702,114.184427,4362,4129,0.51,Vestibulum quam sapien varius ut blandit non interdum in ante.
269,2017-11-25 0:00:00,F-65-283-3961,"Mauv Lizard, goanna",9350 Mcguire Alley,"Hauck, Hauck and Smitham",-30.031249,29.8439109,4398,2639,0.62,Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede venenatis non sodales sed tincidunt eu felis.
270,2017-10-11 0:00:00,I-57-451-9761,"Aquamarine Insect, stick",028 Chive Avenue,Bashirian-Koelpin,48.6463593,1.8015218,2086,7764,0.21,Fusce posuere felis sed lacus. Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.
271,2017-07-24 0:00:00,E-71-432-5101,Aquamarine Black-crowned night heron,5157 Dakota Circle,Beahan and Sons,35.416734,119.526925,6626,4597,0.59,Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.
272,2017-12-29 0:00:00,K-47-231-0895,"Purple Snake, western patch-nosed",2637 Everett Pass,"Rath, Christiansen and Schamberger",41.217649,123.1966721,2187,4199,0.34,Donec dapibus.
273,2018-12-20 0:00:00,C-05-135-8507,"Turquoise Lark, horned",1 Spenser Circle,Little-Hartmann,15.26006,120.559708,4764,5085,0.48,Pellentesque eget nunc.
274,2018-04-21 0:00:00,I-56-081-1180,Mauv South American puma,5 1st Hill,"Daugherty, Rowe and Gerhold",23.7173024,-99.185752,7417,7918,0.48,Donec vitae nisi. Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus.
275,2018-07-13 0:00:00,W-56-417-0953,Yellow Northern elephant seal,4145 Corscot Street,Braun-Crona,23.764143,115.969501,6195,2548,0.71,Quisque porta volutpat erat. Quisque erat eros viverra eget congue eget semper rutrum nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo.
276,2019-03-28 0:00:00,E-74-797-5675,Violet Emerald-spotted wood dove,7 Anthes Trail,"Lakin, Keebler and Koss",36.331344,117.268835,1700,3003,0.36,Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis.
277,2019-03-04 0:00:00,T-42-172-0192,Crimson African clawless otter,06461 Crowley Alley,Cole Inc,14.5612208,121.0481656,4538,172,0.96,Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis.
278,2018-08-09 0:00:00,L-12-708-7774,"Puce Rabbit, eastern cottontail",8171 Merchant Road,Klein-Mann,32.9401173,50.124088,6963,6482,0.52,Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla.
279,2017-09-05 0:00:00,Y-01-369-8211,"Pink Tortoise, radiated",34 Kings Avenue,Mueller-Borer,55.086808,60.143301,5006,2568,0.66,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo.
280,2019-03-14 0:00:00,Q-01-826-8670,Turquoise Vicuna,9 Lillian Drive,Kuphal Group,46.160066,124.1436001,5108,7396,0.41,Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio.
281,2017-11-07 0:00:00,H-73-352-5148,Orange Cape clawless otter,5475 Stephen Alley,McKenzie-Morissette,32.460037,112.228897,5867,1348,0.81,Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio porttitor id consequat in consequat ut nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.
282,2019-02-25 0:00:00,P-79-969-9639,Teal Tasmanian devil,2616 Lillian Drive,West-Klein,41.4744811,19.7041069,2821,1026,0.73,Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.
283,2019-05-26 0:00:00,P-69-045-4453,"Purple Bee-eater, nubian",56 Judy Court,Von-Emard,48.75018,-78.99962,1309,7200,0.15,In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem. Integer tincidunt ante vel ipsum.
284,2017-07-05 0:00:00,Y-76-021-0016,Crimson Bee-eater (unidentified),01 Brentwood Parkway,"Jast, Schimmel and Williamson",36.3034445,139.8755526,8476,6485,0.57,Vivamus tortor. Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero convallis eget eleifend luctus ultricies eu nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
285,2017-07-22 0:00:00,A-37-507-5371,"Goldenrod Shrike, southern white-crowned",557 Hooker Trail,Kassulke and Sons,31.33343,108.377449,8576,6679,0.56,Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis. Integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.
286,2018-04-12 0:00:00,R-93-096-4567,"Red Hornbill, leadbeateri's ground",4 Farragut Place,Little Group,14.5346437,121.0133007,7982,661,0.92,Integer non velit. Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
287,2018-01-13 0:00:00,U-63-560-7857,"Teal Mongoose, small indian",5 Loomis Pass,Schaefer Group,49.9478668,19.8866771,7800,1338,0.85,Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
288,2017-09-11 0:00:00,I-24-873-5775,Crimson Scottish highland cow,0319 Delladonna Way,Williamson-Klein,63.6939838,22.7427761,2355,7085,0.25,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus. In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus aliquet at feugiat non pretium quis lectus.
289,2018-12-26 0:00:00,K-17-943-8136,Aquamarine Red howler monkey,9 Northwestern Park,Hegmann Inc,52.1105349,17.3756471,3909,5207,0.43,Sed accumsan felis.
290,2017-12-19 0:00:00,L-24-536-8910,"Violet Egret, cattle",0356 Shelley Lane,Swaniawski-Marvin,41.9345689,25.3495981,5735,2408,0.70,Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
291,2017-07-20 0:00:00,H-56-950-2131,"Aquamarine Squirrel, richardson's ground",936 Esker Hill,Fahey-Koelpin,69.6811494,27.0796336,8673,3124,0.74,Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl. Aenean lectus. Pellentesque eget nunc.
292,2018-04-20 0:00:00,I-86-308-2129,"Fuscia Genet, common",4732 School Drive,Beahan LLC,9.9785656,-63.2194183,4732,5331,0.47,Nullam orci pede venenatis non sodales sed tincidunt eu felis.
293,2019-06-21 0:00:00,M-37-447-5849,"Indigo Cliffchat, mocking",193 Duke Drive,Bruen LLC,51.7783026,4.693265,1352,3659,0.27,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.
294,2018-12-20 0:00:00,E-06-499-2743,"Aquamarine Fox, pampa gray",415 Duke Court,Dooley LLC,32.9234588,12.0775411,3260,441,0.88,Nullam orci pede venenatis non sodales sed tincidunt eu felis. Fusce posuere felis sed lacus.
295,2019-01-10 0:00:00,E-59-828-0249,Red Lilac-breasted roller,33 Gateway Place,Bernier Inc,45.161017,1.663862,4349,3813,0.53,Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio condimentum id luctus nec molestie sed justo.
296,2019-01-01 0:00:00,D-25-616-0515,"Puce Tortoise, indian star",46419 Moose Avenue,Towne LLC,59.902198,30.337848,4007,5306,0.43,Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio condimentum id luctus nec molestie sed justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
297,2017-07-22 0:00:00,W-14-581-9395,"Yellow Dog, raccoon",2431 Green Junction,Koch-Gislason,2.941214,-73.207468,3283,4198,0.44,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
298,2017-10-02 0:00:00,C-23-408-9728,"Blue Gazer, sun",08 Shopko Way,Rowe LLC,6.02806,121.89355,8136,7760,0.51,Curabitur in libero ut massa volutpat convallis. Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.
299,2018-10-30 0:00:00,Z-98-195-4896,Crimson European stork,7302 Mitchell Crossing,Haley-Rowe,38.80549,-9.3277081,539,6174,0.08,Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.
300,2017-11-09 0:00:00,S-94-839-3204,Fuscia Superb starling,8217 Homewood Center,"Heathcote, Paucek and Dach",-6.8292253,107.3532717,523,4188,0.11,Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque vestibulum eget vulputate ut ultrices vel augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
301,2018-08-25 0:00:00,C-51-543-0964,"Turquoise Squirrel, eastern fox",16446 Prentice Street,Prosacco-Reichel,50.94076,16.49474,1386,3126,0.31,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.
302,2017-11-14 0:00:00,N-52-089-3895,Orange Kaffir cat,1000 Hintze Crossing,Kerluke-Bergstrom,2.6928351,97.8503951,6587,4260,0.61,Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.
303,2017-12-22 0:00:00,V-34-385-0032,Teal African wild cat,953 Continental Street,Crist-Daniel,-3.9148823,-60.8609358,2944,4133,0.42,Cras pellentesque volutpat dui. Maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
304,2018-07-09 0:00:00,C-70-918-4971,"Blue Buffalo, african",47 Hooker Junction,Wisozk-Pfannerstill,15.5417343,43.8744857,5535,6613,0.46,Morbi non quam nec dui luctus rutrum.
305,2018-08-16 0:00:00,M-90-931-4788,"Violet Ibis, sacred",77723 Eastlawn Circle,"West, Labadie and Stanton",13.5699981,-14.5611573,1849,2649,0.41,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.
306,2019-03-14 0:00:00,X-14-477-2235,Goldenrod Blue peacock,62 Stone Corner Crossing,White-Jenkins,39.7654612,-8.6206402,6293,5166,0.55,Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.
307,2018-04-27 0:00:00,E-09-689-2247,Purple Two-toed sloth,647 Killdeer Court,Rogahn and Sons,-6.6111441,106.8473377,7490,3929,0.66,Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis. Morbi odio odio elementum eu interdum eu tincidunt in leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi.
308,2017-10-31 0:00:00,M-70-855-7158,"Pink Skua, long-tailed",6 Texas Court,Cummerata and Sons,50.0628163,19.722311,4241,1336,0.76,Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede malesuada in imperdiet et commodo vulputate justo. In blandit ultrices enim.
309,2018-11-09 0:00:00,K-79-217-2160,Green Mississippi alligator,5 Judy Circle,Marks Group,8.3373304,99.923859,4735,99,0.98,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio. Cras mi pede malesuada in imperdiet et commodo vulputate justo. In blandit ultrices enim. Lorem ipsum dolor sit amet consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.
310,2018-01-17 0:00:00,K-22-038-1912,Teal Neotropic cormorant,28882 Westend Park,"Wilkinson, Glover and Larkin",41.5675577,-4.883185,6069,3425,0.64,Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.
311,2018-03-13 0:00:00,A-62-304-1913,"Crimson Porcupine, indian",7293 Marcy Point,"Dickinson, Schinner and Raynor",7.75,-61,5445,4163,0.57,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae
312,2018-02-18 0:00:00,T-29-173-6809,"Yellow Skua, great",5 Morningstar Parkway,Schowalter-Dibbert,45.697904,0.964671,4505,3338,0.57,In hac habitasse platea dictumst. Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.
313,2018-07-28 0:00:00,I-07-772-2922,Teal Indian mynah,6 Sunnyside Terrace,Tromp Group,60.584008,22.7376381,1396,3495,0.29,Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus.
314,2018-08-23 0:00:00,Z-92-046-3406,Teal Fork-tailed drongo,310 Almo Place,"Jaskolski, Labadie and Von",40.1556743,44.4394002,1507,1678,0.47,Curabitur in libero ut massa volutpat convallis. Morbi odio odio elementum eu interdum eu tincidunt in leo.
315,2019-05-07 0:00:00,A-56-337-1580,"Blue Wildebeest, blue",84733 Crowley Alley,Lakin-Koelpin,59.7649518,5.4640977,3244,2490,0.57,Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.
316,2017-10-27 0:00:00,T-19-206-7562,Purple Small-toothed palm civet,33862 Carpenter Road,Tremblay and Sons,35.87616,102.801062,4949,1626,0.75,Nullam orci pede venenatis non sodales sed tincidunt eu felis. Fusce posuere felis sed lacus. Morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.
317,2017-11-07 0:00:00,V-84-130-3817,Pink Two-toed tree sloth,0577 Cardinal Road,O'Conner and Sons,-20.0256695,-44.0572964,2831,4048,0.41,Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus auctor sed tristique in tempus sit amet sem. Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa. Donec dapibus.
318,2019-03-20 0:00:00,H-14-422-8807,"Indigo Stork, european",45 Reindahl Place,McKenzie Group,44.4868448,43.9408057,5881,5522,0.52,Duis at velit eu est congue elementum. In hac habitasse platea dictumst. Morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor.
